$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
3.2,3.2,6.2,6.2,0.952
3.2,3.2,6.3,6.3,0.932
3.2,3.2,6.4,6.4,0.912
3.2,3.2,6.5,6.5,0.922
3.2,3.2,6.6,6.6,0.91
3.2,3.2,6.7,6.7,0.912
3.2,3.2,6.8,6.8,0.912
3.2,3.2,6.9,6.9,0.92
3.2,3.2,7.0,7.0,0.91
3.2,3.2,7.1,7.1,0.918
3.2,3.2,7.2,7.2,0.918
3.2,3.2,7.3,7.3,0.92
3.2,3.2,7.4,7.4,0.906
3.2,3.2,7.5,7.5,0.916
3.2,3.2,7.6,7.6,0.9
3.2,3.2,7.7,7.7,0.908
3.2,3.2,7.8,7.8,0.906
3.2,3.2,7.9,7.9,0.922
3.2,3.2,8.0,8.0,0.91
3.2,3.2,8.1,8.1,0.914
3.2,3.2,8.2,8.2,0.92
3.2,3.2,8.3,8.3,0.888
3.2,3.2,8.4,8.4,0.884
3.2,3.2,8.5,8.5,0.894
3.2,3.2,8.6,8.6,0.874
3.2,3.2,8.7,8.7,0.896
3.2,3.2,8.8,8.8,0.89
3.2,3.2,8.9,8.9,0.908
3.2,3.2,9.0,9.0,0.88
3.2,3.2,9.1,9.1,0.874
3.2,3.2,9.2,9.2,0.89
3.2,3.2,9.3,9.3,0.858
3.2,3.2,9.4,9.4,0.892
3.2,3.2,9.5,9.5,0.88
3.2,3.2,9.6,9.6,0.872
3.2,3.2,9.7,9.7,0.838
3.2,3.2,9.8,9.8,0.87
3.2,3.2,9.9,9.9,0.872
3.2,3.2,10.0,10.0,0.886
3.2,3.2,10.1,10.1,0.866
3.2,3.2,10.2,10.2,0.892
3.2,3.2,10.3,10.3,0.858
3.2,3.2,10.4,10.4,0.864
3.2,3.2,10.5,10.5,0.9
3.2,3.2,10.6,10.6,0.868
3.2,3.2,10.7,10.7,0.878
3.2,3.2,10.8,10.8,0.86
3.2,3.2,10.9,10.9,0.892
3.2,3.2,11.0,11.0,0.872
3.2,3.2,11.1,11.1,0.876
3.2,3.2,11.2,11.2,0.848
3.2,3.2,11.3,11.3,0.866
3.2,3.2,11.4,11.4,0.86
3.2,3.2,11.5,11.5,0.85
3.2,3.2,11.6,11.6,0.856
3.2,3.2,11.7,11.7,0.834
3.2,3.2,11.8,11.8,0.876
3.2,3.2,11.9,11.9,0.856
3.2,3.2,12.0,12.0,0.872
3.2,3.2,12.1,12.1,0.85
3.2,3.2,12.2,12.2,0.836
3.2,3.2,12.3,12.3,0.85
3.2,3.2,12.4,12.4,0.862
3.2,3.2,12.5,12.5,0.846
3.2,3.2,12.6,12.6,0.86
3.2,3.2,12.7,12.7,0.854
3.2,3.2,12.8,12.8,0.824
3.2,3.2,12.9,12.9,0.85
3.2,3.2,13.0,13.0,0.844
3.2,3.2,13.1,13.1,0.844
3.2,3.2,13.2,13.2,0.868
3.2,3.2,13.3,13.3,0.856
3.2,3.2,13.4,13.4,0.856
3.2,3.2,13.5,13.5,0.852
3.2,3.2,13.6,13.6,0.85
3.2,3.2,13.7,13.7,0.864
3.2,3.2,13.8,13.8,0.818
3.2,3.2,13.9,13.9,0.816
3.2,3.2,14.0,14.0,0.83
3.2,3.2,14.1,14.1,0.85
3.2,3.2,14.2,14.2,0.844
3.2,3.2,14.3,14.3,0.88
3.2,3.2,14.4,14.4,0.842
3.2,3.2,14.5,14.5,0.852
3.2,3.2,14.6,14.6,0.836
3.2,3.2,14.7,14.7,0.82
3.2,3.2,14.8,14.8,0.792
3.2,3.2,14.9,14.9,0.856
3.2,3.2,15.0,15.0,0.846
3.3,3.3,0.0,0.0,0.518
3.3,3.3,0.1,0.1,0.558
3.3,3.3,0.2,0.2,0.628
3.3,3.3,0.3,0.3,0.646
3.3,3.3,0.4,0.4,0.722
3.3,3.3,0.5,0.5,0.722
3.3,3.3,0.6,0.6,0.798
3.3,3.3,0.7,0.7,0.774
3.3,3.3,0.8,0.8,0.824
3.3,3.3,0.9,0.9,0.816
3.3,3.3,1.0,1.0,0.844
3.3,3.3,1.1,1.1,0.88
3.3,3.3,1.2,1.2,0.858
3.3,3.3,1.3,1.3,0.864
3.3,3.3,1.4,1.4,0.89
3.3,3.3,1.5,1.5,0.884
3.3,3.3,1.6,1.6,0.886
3.3,3.3,1.7,1.7,0.9
3.3,3.3,1.8,1.8,0.9
3.3,3.3,1.9,1.9,0.91
3.3,3.3,2.0,2.0,0.902
3.3,3.3,2.1,2.1,0.92
3.3,3.3,2.2,2.2,0.918
3.3,3.3,2.3,2.3,0.92
3.3,3.3,2.4,2.4,0.938
3.3,3.3,2.5,2.5,0.926
3.3,3.3,2.6,2.6,0.942
3.3,3.3,2.7,2.7,0.942
3.3,3.3,2.8,2.8,0.926
3.3,3.3,2.9,2.9,0.938
3.3,3.3,3.0,3.0,0.96
3.3,3.3,3.1,3.1,0.946
3.3,3.3,3.2,3.2,0.96
3.3,3.3,3.3,3.3,0.95
3.3,3.3,3.4,3.4,0.95
3.3,3.3,3.5,3.5,0.946
3.3,3.3,3.6,3.6,0.97
3.3,3.3,3.7,3.7,0.974
3.3,3.3,3.8,3.8,0.962
3.3,3.3,3.9,3.9,0.946
3.3,3.3,4.0,4.0,0.954
3.3,3.3,4.1,4.1,0.952
3.3,3.3,4.2,4.2,0.98
3.3,3.3,4.3,4.3,0.97
3.3,3.3,4.4,4.4,0.958
3.3,3.3,4.5,4.5,0.964
3.3,3.3,4.6,4.6,0.928
3.3,3.3,4.7,4.7,0.954
3.3,3.3,4.8,4.8,0.96
3.3,3.3,4.9,4.9,0.96
3.3,3.3,5.0,5.0,0.94
3.3,3.3,5.1,5.1,0.946
3.3,3.3,5.2,5.2,0.928
3.3,3.3,5.3,5.3,0.94
3.3,3.3,5.4,5.4,0.934
3.3,3.3,5.5,5.5,0.934
3.3,3.3,5.6,5.6,0.948
3.3,3.3,5.7,5.7,0.954
3.3,3.3,5.8,5.8,0.936
3.3,3.3,5.9,5.9,0.932
3.3,3.3,6.0,6.0,0.932
3.3,3.3,6.1,6.1,0.924
3.3,3.3,6.2,6.2,0.914
3.3,3.3,6.3,6.3,0.946
3.3,3.3,6.4,6.4,0.922
3.3,3.3,6.5,6.5,0.912
3.3,3.3,6.6,6.6,0.922
3.3,3.3,6.7,6.7,0.914
3.3,3.3,6.8,6.8,0.92
3.3,3.3,6.9,6.9,0.924
3.3,3.3,7.0,7.0,0.926
3.3,3.3,7.1,7.1,0.926
3.3,3.3,7.2,7.2,0.898
3.3,3.3,7.3,7.3,0.914
3.3,3.3,7.4,7.4,0.918
3.3,3.3,7.5,7.5,0.894
3.3,3.3,7.6,7.6,0.912
3.3,3.3,7.7,7.7,0.9
3.3,3.3,7.8,7.8,0.948
3.3,3.3,7.9,7.9,0.878
3.3,3.3,8.0,8.0,0.842
3.3,3.3,8.1,8.1,0.896
3.3,3.3,8.2,8.2,0.89
3.3,3.3,8.3,8.3,0.894
3.3,3.3,8.4,8.4,0.886
3.3,3.3,8.5,8.5,0.88
3.3,3.3,8.6,8.6,0.924
3.3,3.3,8.7,8.7,0.914
3.3,3.3,8.8,8.8,0.872
3.3,3.3,8.9,8.9,0.908
3.3,3.3,9.0,9.0,0.906
3.3,3.3,9.1,9.1,0.9
3.3,3.3,9.2,9.2,0.918
3.3,3.3,9.3,9.3,0.916
3.3,3.3,9.4,9.4,0.88
3.3,3.3,9.5,9.5,0.87
3.3,3.3,9.6,9.6,0.876
3.3,3.3,9.7,9.7,0.87
3.3,3.3,9.8,9.8,0.864
3.3,3.3,9.9,9.9,0.852
3.3,3.3,10.0,10.0,0.886
3.3,3.3,10.1,10.1,0.89
3.3,3.3,10.2,10.2,0.868
3.3,3.3,10.3,10.3,0.862
3.3,3.3,10.4,10.4,0.878
3.3,3.3,10.5,10.5,0.844
3.3,3.3,10.6,10.6,0.876
3.3,3.3,10.7,10.7,0.862
3.3,3.3,10.8,10.8,0.874
3.3,3.3,10.9,10.9,0.886
3.3,3.3,11.0,11.0,0.862
3.3,3.3,11.1,11.1,0.87
3.3,3.3,11.2,11.2,0.862
3.3,3.3,11.3,11.3,0.858
3.3,3.3,11.4,11.4,0.852
3.3,3.3,11.5,11.5,0.868
3.3,3.3,11.6,11.6,0.85
3.3,3.3,11.7,11.7,0.86
3.3,3.3,11.8,11.8,0.858
3.3,3.3,11.9,11.9,0.836
3.3,3.3,12.0,12.0,0.856
3.3,3.3,12.1,12.1,0.858
3.3,3.3,12.2,12.2,0.84
3.3,3.3,12.3,12.3,0.852
3.3,3.3,12.4,12.4,0.862
3.3,3.3,12.5,12.5,0.84
3.3,3.3,12.6,12.6,0.864
3.3,3.3,12.7,12.7,0.862
3.3,3.3,12.8,12.8,0.874
3.3,3.3,12.9,12.9,0.858
3.3,3.3,13.0,13.0,0.84
3.3,3.3,13.1,13.1,0.852
3.3,3.3,13.2,13.2,0.862
3.3,3.3,13.3,13.3,0.842
3.3,3.3,13.4,13.4,0.866
3.3,3.3,13.5,13.5,0.862
3.3,3.3,13.6,13.6,0.844
3.3,3.3,13.7,13.7,0.834
3.3,3.3,13.8,13.8,0.856
3.3,3.3,13.9,13.9,0.848
3.3,3.3,14.0,14.0,0.832
3.3,3.3,14.1,14.1,0.874
3.3,3.3,14.2,14.2,0.856
3.3,3.3,14.3,14.3,0.85
3.3,3.3,14.4,14.4,0.856
3.3,3.3,14.5,14.5,0.854
3.3,3.3,14.6,14.6,0.826
3.3,3.3,14.7,14.7,0.846
3.3,3.3,14.8,14.8,0.842
3.3,3.3,14.9,14.9,0.864
3.3,3.3,15.0,15.0,0.858
3.4,3.4,0.0,0.0,0.472
3.4,3.4,0.1,0.1,0.53
3.4,3.4,0.2,0.2,0.616
3.4,3.4,0.3,0.3,0.624
3.4,3.4,0.4,0.4,0.69
3.4,3.4,0.5,0.5,0.72
3.4,3.4,0.6,0.6,0.766
3.4,3.4,0.7,0.7,0.764
3.4,3.4,0.8,0.8,0.798
3.4,3.4,0.9,0.9,0.85
3.4,3.4,1.0,1.0,0.816
3.4,3.4,1.1,1.1,0.858
3.4,3.4,1.2,1.2,0.872
3.4,3.4,1.3,1.3,0.846
3.4,3.4,1.4,1.4,0.884
3.4,3.4,1.5,1.5,0.912
3.4,3.4,1.6,1.6,0.908
3.4,3.4,1.7,1.7,0.92
3.4,3.4,1.8,1.8,0.896
3.4,3.4,1.9,1.9,0.908
3.4,3.4,2.0,2.0,0.914
3.4,3.4,2.1,2.1,0.906
3.4,3.4,2.2,2.2,0.906
3.4,3.4,2.3,2.3,0.914
3.4,3.4,2.4,2.4,0.934
3.4,3.4,2.5,2.5,0.93
3.4,3.4,2.6,2.6,0.944
3.4,3.4,2.7,2.7,0.94
3.4,3.4,2.8,2.8,0.932
3.4,3.4,2.9,2.9,0.938
3.4,3.4,3.0,3.0,0.952
3.4,3.4,3.1,3.1,0.928
3.4,3.4,3.2,3.2,0.948
3.4,3.4,3.3,3.3,0.96
3.4,3.4,3.4,3.4,0.964
3.4,3.4,3.5,3.5,0.948
3.4,3.4,3.6,3.6,0.97
3.4,3.4,3.7,3.7,0.974
3.4,3.4,3.8,3.8,0.968
3.4,3.4,3.9,3.9,0.968
3.4,3.4,4.0,4.0,0.946
3.4,3.4,4.1,4.1,0.95
3.4,3.4,4.2,4.2,0.964
3.4,3.4,4.3,4.3,0.962
3.4,3.4,4.4,4.4,0.964
3.4,3.4,4.5,4.5,0.966
3.4,3.4,4.6,4.6,0.96
3.4,3.4,4.7,4.7,0.946
3.4,3.4,4.8,4.8,0.958
3.4,3.4,4.9,4.9,0.944
3.4,3.4,5.0,5.0,0.942
3.4,3.4,5.1,5.1,0.958
3.4,3.4,5.2,5.2,0.962
3.4,3.4,5.3,5.3,0.926
3.4,3.4,5.4,5.4,0.942
3.4,3.4,5.5,5.5,0.944
3.4,3.4,5.6,5.6,0.946
3.4,3.4,5.7,5.7,0.94
3.4,3.4,5.8,5.8,0.95
3.4,3.4,5.9,5.9,0.924
3.4,3.4,6.0,6.0,0.938
3.4,3.4,6.1,6.1,0.938
3.4,3.4,6.2,6.2,0.938
3.4,3.4,6.3,6.3,0.938
3.4,3.4,6.4,6.4,0.934
3.4,3.4,6.5,6.5,0.94
3.4,3.4,6.6,6.6,0.918
3.4,3.4,6.7,6.7,0.932
3.4,3.4,6.8,6.8,0.922
3.4,3.4,6.9,6.9,0.93
3.4,3.4,7.0,7.0,0.904
3.4,3.4,7.1,7.1,0.918
3.4,3.4,7.2,7.2,0.918
3.4,3.4,7.3,7.3,0.912
3.4,3.4,7.4,7.4,0.92
3.4,3.4,7.5,7.5,0.91
3.4,3.4,7.6,7.6,0.9
3.4,3.4,7.7,7.7,0.894
3.4,3.4,7.8,7.8,0.928
3.4,3.4,7.9,7.9,0.916
3.4,3.4,8.0,8.0,0.886
3.4,3.4,8.1,8.1,0.9
3.4,3.4,8.2,8.2,0.91
3.4,3.4,8.3,8.3,0.876
3.4,3.4,8.4,8.4,0.9
3.4,3.4,8.5,8.5,0.91
3.4,3.4,8.6,8.6,0.904
3.4,3.4,8.7,8.7,0.928
3.4,3.4,8.8,8.8,0.884
3.4,3.4,8.9,8.9,0.884
3.4,3.4,9.0,9.0,0.89
3.4,3.4,9.1,9.1,0.904
3.4,3.4,9.2,9.2,0.918
3.4,3.4,9.3,9.3,0.886
3.4,3.4,9.4,9.4,0.908
3.4,3.4,9.5,9.5,0.9
3.4,3.4,9.6,9.6,0.888
3.4,3.4,9.7,9.7,0.89
3.4,3.4,9.8,9.8,0.87
3.4,3.4,9.9,9.9,0.89
3.4,3.4,10.0,10.0,0.88
3.4,3.4,10.1,10.1,0.874
3.4,3.4,10.2,10.2,0.878
3.4,3.4,10.3,10.3,0.896
3.4,3.4,10.4,10.4,0.852
3.4,3.4,10.5,10.5,0.878
3.4,3.4,10.6,10.6,0.878
3.4,3.4,10.7,10.7,0.862
3.4,3.4,10.8,10.8,0.856
3.4,3.4,10.9,10.9,0.88
3.4,3.4,11.0,11.0,0.874
3.4,3.4,11.1,11.1,0.866
3.4,3.4,11.2,11.2,0.888
3.4,3.4,11.3,11.3,0.858
3.4,3.4,11.4,11.4,0.852
3.4,3.4,11.5,11.5,0.862
3.4,3.4,11.6,11.6,0.908
3.4,3.4,11.7,11.7,0.828
3.4,3.4,11.8,11.8,0.89
3.4,3.4,11.9,11.9,0.842
3.4,3.4,12.0,12.0,0.892
3.4,3.4,12.1,12.1,0.862
3.4,3.4,12.2,12.2,0.866
3.4,3.4,12.3,12.3,0.874
3.4,3.4,12.4,12.4,0.846
3.4,3.4,12.5,12.5,0.864
3.4,3.4,12.6,12.6,0.872
3.4,3.4,12.7,12.7,0.878
3.4,3.4,12.8,12.8,0.842
3.4,3.4,12.9,12.9,0.862
3.4,3.4,13.0,13.0,0.862
3.4,3.4,13.1,13.1,0.848
3.4,3.4,13.2,13.2,0.838
3.4,3.4,13.3,13.3,0.878
3.4,3.4,13.4,13.4,0.882
3.4,3.4,13.5,13.5,0.84
3.4,3.4,13.6,13.6,0.876
3.4,3.4,13.7,13.7,0.856
3.4,3.4,13.8,13.8,0.866
3.4,3.4,13.9,13.9,0.84
3.4,3.4,14.0,14.0,0.852
3.4,3.4,14.1,14.1,0.854
3.4,3.4,14.2,14.2,0.81
3.4,3.4,14.3,14.3,0.81
3.4,3.4,14.4,14.4,0.866
3.4,3.4,14.5,14.5,0.804
3.4,3.4,14.6,14.6,0.844
3.4,3.4,14.7,14.7,0.842
3.4,3.4,14.8,14.8,0.862
3.4,3.4,14.9,14.9,0.852
3.4,3.4,15.0,15.0,0.842
3.5,3.5,0.0,0.0,0.514
3.5,3.5,0.1,0.1,0.498
3.5,3.5,0.2,0.2,0.608
3.5,3.5,0.3,0.3,0.662
3.5,3.5,0.4,0.4,0.7
3.5,3.5,0.5,0.5,0.73
3.5,3.5,0.6,0.6,0.706
3.5,3.5,0.7,0.7,0.746
3.5,3.5,0.8,0.8,0.84
3.5,3.5,0.9,0.9,0.814
3.5,3.5,1.0,1.0,0.836
3.5,3.5,1.1,1.1,0.852
3.5,3.5,1.2,1.2,0.846
3.5,3.5,1.3,1.3,0.882
3.5,3.5,1.4,1.4,0.876
3.5,3.5,1.5,1.5,0.884
3.5,3.5,1.6,1.6,0.878
3.5,3.5,1.7,1.7,0.904
3.5,3.5,1.8,1.8,0.898
3.5,3.5,1.9,1.9,0.934
3.5,3.5,2.0,2.0,0.906
3.5,3.5,2.1,2.1,0.922
3.5,3.5,2.2,2.2,0.936
3.5,3.5,2.3,2.3,0.908
3.5,3.5,2.4,2.4,0.928
3.5,3.5,2.5,2.5,0.936
3.5,3.5,2.6,2.6,0.922
3.5,3.5,2.7,2.7,0.936
3.5,3.5,2.8,2.8,0.958
3.5,3.5,2.9,2.9,0.95
3.5,3.5,3.0,3.0,0.942
3.5,3.5,3.1,3.1,0.954
3.5,3.5,3.2,3.2,0.958
3.5,3.5,3.3,3.3,0.954
3.5,3.5,3.4,3.4,0.956
3.5,3.5,3.5,3.5,0.952
3.5,3.5,3.6,3.6,0.948
3.5,3.5,3.7,3.7,0.95
3.5,3.5,3.8,3.8,0.954
3.5,3.5,3.9,3.9,0.978
3.5,3.5,4.0,4.0,0.958
3.5,3.5,4.1,4.1,0.954
3.5,3.5,4.2,4.2,0.972
3.5,3.5,4.3,4.3,0.966
3.5,3.5,4.4,4.4,0.96
3.5,3.5,4.5,4.5,0.962
3.5,3.5,4.6,4.6,0.97
3.5,3.5,4.7,4.7,0.956
3.5,3.5,4.8,4.8,0.954
3.5,3.5,4.9,4.9,0.944
3.5,3.5,5.0,5.0,0.962
3.5,3.5,5.1,5.1,0.946
3.5,3.5,5.2,5.2,0.952
3.5,3.5,5.3,5.3,0.95
3.5,3.5,5.4,5.4,0.956
3.5,3.5,5.5,5.5,0.954
3.5,3.5,5.6,5.6,0.934
3.5,3.5,5.7,5.7,0.936
3.5,3.5,5.8,5.8,0.948
3.5,3.5,5.9,5.9,0.94
3.5,3.5,6.0,6.0,0.952
3.5,3.5,6.1,6.1,0.936
3.5,3.5,6.2,6.2,0.932
3.5,3.5,6.3,6.3,0.926
3.5,3.5,6.4,6.4,0.952
3.5,3.5,6.5,6.5,0.944
3.5,3.5,6.6,6.6,0.94
3.5,3.5,6.7,6.7,0.93
3.5,3.5,6.8,6.8,0.922
3.5,3.5,6.9,6.9,0.928
3.5,3.5,7.0,7.0,0.906
3.5,3.5,7.1,7.1,0.932
3.5,3.5,7.2,7.2,0.904
3.5,3.5,7.3,7.3,0.926
3.5,3.5,7.4,7.4,0.92
3.5,3.5,7.5,7.5,0.93
3.5,3.5,7.6,7.6,0.932
3.5,3.5,7.7,7.7,0.906
3.5,3.5,7.8,7.8,0.928
3.5,3.5,7.9,7.9,0.912
3.5,3.5,8.0,8.0,0.902
3.5,3.5,8.1,8.1,0.892
3.5,3.5,8.2,8.2,0.904
3.5,3.5,8.3,8.3,0.916
3.5,3.5,8.4,8.4,0.914
3.5,3.5,8.5,8.5,0.912
3.5,3.5,8.6,8.6,0.874
3.5,3.5,8.7,8.7,0.872
3.5,3.5,8.8,8.8,0.876
3.5,3.5,8.9,8.9,0.918
3.5,3.5,9.0,9.0,0.892
3.5,3.5,9.1,9.1,0.89
3.5,3.5,9.2,9.2,0.904
3.5,3.5,9.3,9.3,0.918
3.5,3.5,9.4,9.4,0.874
3.5,3.5,9.5,9.5,0.896
3.5,3.5,9.6,9.6,0.906
3.5,3.5,9.7,9.7,0.876
3.5,3.5,9.8,9.8,0.882
3.5,3.5,9.9,9.9,0.888
3.5,3.5,10.0,10.0,0.872
3.5,3.5,10.1,10.1,0.882
3.5,3.5,10.2,10.2,0.894
3.5,3.5,10.3,10.3,0.892
3.5,3.5,10.4,10.4,0.888
3.5,3.5,10.5,10.5,0.876
3.5,3.5,10.6,10.6,0.898
3.5,3.5,10.7,10.7,0.886
3.5,3.5,10.8,10.8,0.878
3.5,3.5,10.9,10.9,0.892
3.5,3.5,11.0,11.0,0.88
3.5,3.5,11.1,11.1,0.892
3.5,3.5,11.2,11.2,0.868
3.5,3.5,11.3,11.3,0.882
3.5,3.5,11.4,11.4,0.834
3.5,3.5,11.5,11.5,0.874
3.5,3.5,11.6,11.6,0.892
3.5,3.5,11.7,11.7,0.862
3.5,3.5,11.8,11.8,0.83
3.5,3.5,11.9,11.9,0.846
3.5,3.5,12.0,12.0,0.86
3.5,3.5,12.1,12.1,0.884
3.5,3.5,12.2,12.2,0.85
3.5,3.5,12.3,12.3,0.86
3.5,3.5,12.4,12.4,0.894
3.5,3.5,12.5,12.5,0.856
3.5,3.5,12.6,12.6,0.85
3.5,3.5,12.7,12.7,0.88
3.5,3.5,12.8,12.8,0.848
3.5,3.5,12.9,12.9,0.842
3.5,3.5,13.0,13.0,0.864
3.5,3.5,13.1,13.1,0.87
3.5,3.5,13.2,13.2,0.862
3.5,3.5,13.3,13.3,0.856
3.5,3.5,13.4,13.4,0.874
3.5,3.5,13.5,13.5,0.836
3.5,3.5,13.6,13.6,0.862
3.5,3.5,13.7,13.7,0.874
3.5,3.5,13.8,13.8,0.83
3.5,3.5,13.9,13.9,0.86
3.5,3.5,14.0,14.0,0.812
3.5,3.5,14.1,14.1,0.826
3.5,3.5,14.2,14.2,0.866
3.5,3.5,14.3,14.3,0.824
3.5,3.5,14.4,14.4,0.854
3.5,3.5,14.5,14.5,0.862
3.5,3.5,14.6,14.6,0.882
3.5,3.5,14.7,14.7,0.862
3.5,3.5,14.8,14.8,0.856
3.5,3.5,14.9,14.9,0.806
3.5,3.5,15.0,15.0,0.824
3.6,3.6,0.0,0.0,0.524
3.6,3.6,0.1,0.1,0.52
3.6,3.6,0.2,0.2,0.608
3.6,3.6,0.3,0.3,0.638
3.6,3.6,0.4,0.4,0.648
3.6,3.6,0.5,0.5,0.706
3.6,3.6,0.6,0.6,0.702
3.6,3.6,0.7,0.7,0.78
3.6,3.6,0.8,0.8,0.818
3.6,3.6,0.9,0.9,0.82
3.6,3.6,1.0,1.0,0.822
3.6,3.6,1.1,1.1,0.818
3.6,3.6,1.2,1.2,0.838
3.6,3.6,1.3,1.3,0.874
3.6,3.6,1.4,1.4,0.87
3.6,3.6,1.5,1.5,0.882
3.6,3.6,1.6,1.6,0.87
3.6,3.6,1.7,1.7,0.88
3.6,3.6,1.8,1.8,0.878
3.6,3.6,1.9,1.9,0.902
3.6,3.6,2.0,2.0,0.91
3.6,3.6,2.1,2.1,0.91
3.6,3.6,2.2,2.2,0.91
3.6,3.6,2.3,2.3,0.942
3.6,3.6,2.4,2.4,0.944
3.6,3.6,2.5,2.5,0.93
3.6,3.6,2.6,2.6,0.93
3.6,3.6,2.7,2.7,0.938
3.6,3.6,2.8,2.8,0.95
3.6,3.6,2.9,2.9,0.942
3.6,3.6,3.0,3.0,0.946
3.6,3.6,3.1,3.1,0.92
3.6,3.6,3.2,3.2,0.934
3.6,3.6,3.3,3.3,0.956
3.6,3.6,3.4,3.4,0.95
3.6,3.6,3.5,3.5,0.958
3.6,3.6,3.6,3.6,0.976
3.6,3.6,3.7,3.7,0.96
3.6,3.6,3.8,3.8,0.954
3.6,3.6,3.9,3.9,0.976
3.6,3.6,4.0,4.0,0.976
3.6,3.6,4.1,4.1,0.96
3.6,3.6,4.2,4.2,0.958
3.6,3.6,4.3,4.3,0.976
3.6,3.6,4.4,4.4,0.972
3.6,3.6,4.5,4.5,0.958
3.6,3.6,4.6,4.6,0.958
3.6,3.6,4.7,4.7,0.944
3.6,3.6,4.8,4.8,0.944
3.6,3.6,4.9,4.9,0.954
3.6,3.6,5.0,5.0,0.958
3.6,3.6,5.1,5.1,0.966
3.6,3.6,5.2,5.2,0.95
3.6,3.6,5.3,5.3,0.948
3.6,3.6,5.4,5.4,0.966
3.6,3.6,5.5,5.5,0.94
3.6,3.6,5.6,5.6,0.956
3.6,3.6,5.7,5.7,0.956
3.6,3.6,5.8,5.8,0.94
3.6,3.6,5.9,5.9,0.942
3.6,3.6,6.0,6.0,0.948
3.6,3.6,6.1,6.1,0.962
3.6,3.6,6.2,6.2,0.928
3.6,3.6,6.3,6.3,0.956
3.6,3.6,6.4,6.4,0.932
3.6,3.6,6.5,6.5,0.936
3.6,3.6,6.6,6.6,0.914
3.6,3.6,6.7,6.7,0.918
3.6,3.6,6.8,6.8,0.92
3.6,3.6,6.9,6.9,0.928
3.6,3.6,7.0,7.0,0.914
3.6,3.6,7.1,7.1,0.926
3.6,3.6,7.2,7.2,0.9
3.6,3.6,7.3,7.3,0.928
3.6,3.6,7.4,7.4,0.912
3.6,3.6,7.5,7.5,0.924
3.6,3.6,7.6,7.6,0.948
3.6,3.6,7.7,7.7,0.912
3.6,3.6,7.8,7.8,0.922
3.6,3.6,7.9,7.9,0.906
3.6,3.6,8.0,8.0,0.9
3.6,3.6,8.1,8.1,0.906
3.6,3.6,8.2,8.2,0.898
3.6,3.6,8.3,8.3,0.918
3.6,3.6,8.4,8.4,0.912
3.6,3.6,8.5,8.5,0.924
3.6,3.6,8.6,8.6,0.904
3.6,3.6,8.7,8.7,0.906
3.6,3.6,8.8,8.8,0.896
3.6,3.6,8.9,8.9,0.896
3.6,3.6,9.0,9.0,0.914
3.6,3.6,9.1,9.1,0.91
3.6,3.6,9.2,9.2,0.886
3.6,3.6,9.3,9.3,0.884
3.6,3.6,9.4,9.4,0.904
3.6,3.6,9.5,9.5,0.892
3.6,3.6,9.6,9.6,0.892
3.6,3.6,9.7,9.7,0.884
3.6,3.6,9.8,9.8,0.886
3.6,3.6,9.9,9.9,0.886
3.6,3.6,10.0,10.0,0.902
3.6,3.6,10.1,10.1,0.896
3.6,3.6,10.2,10.2,0.886
3.6,3.6,10.3,10.3,0.882
3.6,3.6,10.4,10.4,0.914
3.6,3.6,10.5,10.5,0.886
3.6,3.6,10.6,10.6,0.902
3.6,3.6,10.7,10.7,0.876
3.6,3.6,10.8,10.8,0.874
3.6,3.6,10.9,10.9,0.888
3.6,3.6,11.0,11.0,0.898
3.6,3.6,11.1,11.1,0.864
3.6,3.6,11.2,11.2,0.884
3.6,3.6,11.3,11.3,0.882
3.6,3.6,11.4,11.4,0.872
3.6,3.6,11.5,11.5,0.87
3.6,3.6,11.6,11.6,0.888
3.6,3.6,11.7,11.7,0.882
3.6,3.6,11.8,11.8,0.892
3.6,3.6,11.9,11.9,0.866
3.6,3.6,12.0,12.0,0.882
3.6,3.6,12.1,12.1,0.886
3.6,3.6,12.2,12.2,0.872
3.6,3.6,12.3,12.3,0.866
3.6,3.6,12.4,12.4,0.882
3.6,3.6,12.5,12.5,0.864
3.6,3.6,12.6,12.6,0.86
3.6,3.6,12.7,12.7,0.882
3.6,3.6,12.8,12.8,0.828
3.6,3.6,12.9,12.9,0.836
3.6,3.6,13.0,13.0,0.862
3.6,3.6,13.1,13.1,0.87
3.6,3.6,13.2,13.2,0.888
3.6,3.6,13.3,13.3,0.84
3.6,3.6,13.4,13.4,0.86
3.6,3.6,13.5,13.5,0.858
3.6,3.6,13.6,13.6,0.856
3.6,3.6,13.7,13.7,0.876
3.6,3.6,13.8,13.8,0.862
3.6,3.6,13.9,13.9,0.874
3.6,3.6,14.0,14.0,0.832
3.6,3.6,14.1,14.1,0.844
3.6,3.6,14.2,14.2,0.864
3.6,3.6,14.3,14.3,0.828
3.6,3.6,14.4,14.4,0.858
3.6,3.6,14.5,14.5,0.852
3.6,3.6,14.6,14.6,0.836
3.6,3.6,14.7,14.7,0.856
3.6,3.6,14.8,14.8,0.846
3.6,3.6,14.9,14.9,0.828
3.6,3.6,15.0,15.0,0.858
3.7,3.7,0.0,0.0,0.51
3.7,3.7,0.1,0.1,0.558
3.7,3.7,0.2,0.2,0.604
3.7,3.7,0.3,0.3,0.646
