,muh,mux,success_rate
5253,0.16,-3.92,0.485
5254,0.16,-3.84,0.534
5255,0.16,-3.76,0.634
5256,0.16,-3.68,0.642
5257,0.16,-3.6,0.637
5258,0.16,-3.52,0.649
5259,0.16,-3.44,0.672
5260,0.16,-3.36,0.682
5261,0.16,-3.28,0.67
5262,0.16,-3.2,0.68
5263,0.16,-3.12,0.686
5264,0.16,-3.04,0.698
5265,0.16,-2.96,0.765
5266,0.16,-2.88,0.771
5267,0.16,-2.8,0.751
5268,0.16,-2.72,0.785
5269,0.16,-2.64,0.779
5270,0.16,-2.56,0.759
5271,0.16,-2.48,0.754
5272,0.16,-2.4,0.758
5273,0.16,-2.32,0.766
5274,0.16,-2.24,0.752
5275,0.16,-2.16,0.759
5276,0.16,-2.08,0.731
5277,0.16,-2.0,0.785
5278,0.16,-1.92,0.74
5279,0.16,-1.84,0.758
5280,0.16,-1.76,0.771
5281,0.16,-1.68,0.777
5282,0.16,-1.6,0.769
5283,0.16,-1.52,0.773
5284,0.16,-1.44,0.789
5285,0.16,-1.36,0.797
5286,0.16,-1.28,0.785
5287,0.16,-1.2,0.787
5288,0.16,-1.12,0.791
5289,0.16,-1.04,0.777
5290,0.16,-0.96,0.79
5291,0.16,-0.88,0.784
5292,0.16,-0.8,0.772
5293,0.16,-0.72,0.784
5294,0.16,-0.64,0.799
5295,0.16,-0.56,0.771
5296,0.16,-0.48,0.78
5297,0.16,-0.4,0.744
5298,0.16,-0.32,0.787
5299,0.16,-0.24,0.768
5300,0.16,-0.16,0.767
5301,0.16,-0.08,0.788
5302,0.16,0.0,0.778
5303,0.16,0.08,0.735
5304,0.16,0.16,0.783
5305,0.16,0.24,0.79
5306,0.16,0.32,0.808
5307,0.16,0.4,0.78
5308,0.16,0.48,0.73
5309,0.16,0.56,0.763
5310,0.16,0.64,0.732
5311,0.16,0.72,0.701
5312,0.16,0.8,0.696
5313,0.16,0.88,0.706
5314,0.16,0.96,0.705
5315,0.16,1.04,0.706
5316,0.16,1.12,0.735
5317,0.16,1.2,0.725
5318,0.16,1.28,0.725
5319,0.16,1.36,0.718
5320,0.16,1.44,0.709
5321,0.16,1.52,0.696
5322,0.16,1.6,0.625
5323,0.16,1.68,0.587
5324,0.16,1.76,0.595
5325,0.16,1.84,0.519
5326,0.16,1.92,0.464
5327,0.16,2.0,0.41
5328,0.16,2.08,0.4
5329,0.16,2.16,0.393
5330,0.16,2.24,0.371
5331,0.16,2.32,0.325
5332,0.16,2.4,0.321
5333,0.16,2.48,0.318
5334,0.16,2.56,0.265
5335,0.16,2.64,0.247
5336,0.16,2.72,0.245
5337,0.16,2.8,0.237
5338,0.16,2.88,0.204
5339,0.16,2.96,0.205
5340,0.16,3.04,0.175
5341,0.16,3.12,0.2
5342,0.16,3.2,0.163
5343,0.16,3.28,0.182
5344,0.16,3.36,0.157
5345,0.16,3.44,0.146
5346,0.16,3.52,0.154
5347,0.16,3.6,0.137
5348,0.16,3.68,0.157
5349,0.16,3.76,0.135
5350,0.16,3.84,0.133
5351,0.16,3.92,0.106
5352,0.16,4.0,0.115
5353,0.24,-4.0,0.339
5354,0.24,-3.92,0.421
5355,0.24,-3.84,0.508
5356,0.24,-3.76,0.559
5357,0.24,-3.68,0.586
5358,0.24,-3.6,0.622
5359,0.24,-3.52,0.66
5360,0.24,-3.44,0.66
5361,0.24,-3.36,0.67
5362,0.24,-3.28,0.667
5363,0.24,-3.2,0.694
5364,0.24,-3.12,0.667
5365,0.24,-3.04,0.712
5366,0.24,-2.96,0.695
5367,0.24,-2.88,0.744
5368,0.24,-2.8,0.765
5369,0.24,-2.72,0.749
5370,0.24,-2.64,0.761
5371,0.24,-2.56,0.769
5372,0.24,-2.48,0.768
5373,0.24,-2.4,0.771
5374,0.24,-2.32,0.782
5375,0.24,-2.24,0.784
5376,0.24,-2.16,0.757
5377,0.24,-2.08,0.768
5378,0.24,-2.0,0.77
5379,0.24,-1.92,0.759
5380,0.24,-1.84,0.746
5381,0.24,-1.76,0.808
5382,0.24,-1.68,0.764
5383,0.24,-1.6,0.743
5384,0.24,-1.52,0.774
5385,0.24,-1.44,0.784
5386,0.24,-1.36,0.758
5387,0.24,-1.28,0.778
5388,0.24,-1.2,0.768
5389,0.24,-1.12,0.769
5390,0.24,-1.04,0.788
5391,0.24,-0.96,0.785
5392,0.24,-0.88,0.76
5393,0.24,-0.8,0.774
5394,0.24,-0.72,0.781
5395,0.24,-0.64,0.777
5396,0.24,-0.56,0.772
5397,0.24,-0.48,0.796
5398,0.24,-0.4,0.768
5399,0.24,-0.32,0.767
5400,0.24,-0.24,0.75
5401,0.24,-0.16,0.766
5402,0.24,-0.08,0.77
5403,0.24,0.0,0.763
5404,0.24,0.08,0.779
5405,0.24,0.16,0.791
5406,0.24,0.24,0.762
5407,0.24,0.32,0.791
5408,0.24,0.4,0.771
5409,0.24,0.48,0.757
5410,0.24,0.56,0.74
5411,0.24,0.64,0.735
5412,0.24,0.72,0.726
5413,0.24,0.8,0.706
5414,0.24,0.88,0.716
5415,0.24,0.96,0.699
5416,0.24,1.04,0.682
5417,0.24,1.12,0.716
5418,0.24,1.2,0.719
5419,0.24,1.28,0.749
5420,0.24,1.36,0.744
5421,0.24,1.44,0.736
5422,0.24,1.52,0.695
5423,0.24,1.6,0.669
5424,0.24,1.68,0.647
5425,0.24,1.76,0.605
5426,0.24,1.84,0.569
5427,0.24,1.92,0.513
5428,0.24,2.0,0.485
5429,0.24,2.08,0.436
5430,0.24,2.16,0.424
5431,0.24,2.24,0.393
5432,0.24,2.32,0.358
5433,0.24,2.4,0.331
5434,0.24,2.48,0.295
5435,0.24,2.56,0.281
5436,0.24,2.64,0.286
5437,0.24,2.72,0.237
5438,0.24,2.8,0.255
5439,0.24,2.88,0.232
5440,0.24,2.96,0.184
5441,0.24,3.04,0.194
5442,0.24,3.12,0.166
5443,0.24,3.2,0.184
5444,0.24,3.28,0.165
5445,0.24,3.36,0.155
5446,0.24,3.44,0.155
5447,0.24,3.52,0.165
5448,0.24,3.6,0.128
5449,0.24,3.68,0.122
5450,0.24,3.76,0.145
5451,0.24,3.84,0.142
5452,0.24,3.92,0.124
5453,0.24,4.0,0.109
5454,0.32,-4.0,0.223
5455,0.32,-3.92,0.318
5456,0.32,-3.84,0.396
5457,0.32,-3.76,0.472
5458,0.32,-3.68,0.571
5459,0.32,-3.6,0.612
5460,0.32,-3.52,0.612
5461,0.32,-3.44,0.632
5462,0.32,-3.36,0.665
5463,0.32,-3.28,0.658
5464,0.32,-3.2,0.686
5465,0.32,-3.12,0.668
5466,0.32,-3.04,0.675
5467,0.32,-2.96,0.708
5468,0.32,-2.88,0.722
5469,0.32,-2.8,0.701
5470,0.32,-2.72,0.761
5471,0.32,-2.64,0.728
5472,0.32,-2.56,0.743
5473,0.32,-2.48,0.781
5474,0.32,-2.4,0.764
5475,0.32,-2.32,0.771
5476,0.32,-2.24,0.756
5477,0.32,-2.16,0.743
5478,0.32,-2.08,0.773
5479,0.32,-2.0,0.771
5480,0.32,-1.92,0.743
5481,0.32,-1.84,0.738
5482,0.32,-1.76,0.79
5483,0.32,-1.68,0.775
5484,0.32,-1.6,0.789
5485,0.32,-1.52,0.794
5486,0.32,-1.44,0.8
5487,0.32,-1.36,0.781
5488,0.32,-1.28,0.75
5489,0.32,-1.2,0.774
5490,0.32,-1.12,0.758
5491,0.32,-1.04,0.769
5492,0.32,-0.96,0.771
5493,0.32,-0.88,0.783
5494,0.32,-0.8,0.783
5495,0.32,-0.72,0.78
5496,0.32,-0.64,0.757
5497,0.32,-0.56,0.758
5498,0.32,-0.48,0.765
5499,0.32,-0.4,0.773
5500,0.32,-0.32,0.771
5501,0.32,-0.24,0.764
5502,0.32,-0.16,0.758
5503,0.32,-0.08,0.766
5504,0.32,0.0,0.77
5505,0.32,0.08,0.785
5506,0.32,0.16,0.778
5507,0.32,0.24,0.781
5508,0.32,0.32,0.772
5509,0.32,0.4,0.767
5510,0.32,0.48,0.811
5511,0.32,0.56,0.761
5512,0.32,0.64,0.739
5513,0.32,0.72,0.751
5514,0.32,0.8,0.753
5515,0.32,0.88,0.739
5516,0.32,0.96,0.691
5517,0.32,1.04,0.715
5518,0.32,1.12,0.715
5519,0.32,1.2,0.74
5520,0.32,1.28,0.731
5521,0.32,1.36,0.739
5522,0.32,1.44,0.716
5523,0.32,1.52,0.748
5524,0.32,1.6,0.682
5525,0.32,1.68,0.643
5526,0.32,1.76,0.619
5527,0.32,1.84,0.595
5528,0.32,1.92,0.551
5529,0.32,2.0,0.518
5530,0.32,2.08,0.48
5531,0.32,2.16,0.455
5532,0.32,2.24,0.395
5533,0.32,2.32,0.395
5534,0.32,2.4,0.359
5535,0.32,2.48,0.334
5536,0.32,2.56,0.327
5537,0.32,2.64,0.29
5538,0.32,2.72,0.254
5539,0.32,2.8,0.245
5540,0.32,2.88,0.225
5541,0.32,2.96,0.235
5542,0.32,3.04,0.188
5543,0.32,3.12,0.202
5544,0.32,3.2,0.183
5545,0.32,3.28,0.172
5546,0.32,3.36,0.172
5547,0.32,3.44,0.165
5548,0.32,3.52,0.16
5549,0.32,3.6,0.149
5550,0.32,3.68,0.149
5551,0.32,3.76,0.139
5552,0.32,3.84,0.115
5553,0.32,3.92,0.127
5554,0.32,4.0,0.129
5555,0.4,-4.0,0.118
5556,0.4,-3.92,0.205
5557,0.4,-3.84,0.31
5558,0.4,-3.76,0.41
5559,0.4,-3.68,0.5
5560,0.4,-3.6,0.585
5561,0.4,-3.52,0.577
5562,0.4,-3.44,0.623
5563,0.4,-3.36,0.64
5564,0.4,-3.28,0.664
5565,0.4,-3.2,0.666
5566,0.4,-3.12,0.686
5567,0.4,-3.04,0.659
5568,0.4,-2.96,0.682
5569,0.4,-2.88,0.68
5570,0.4,-2.8,0.74
5571,0.4,-2.72,0.746
5572,0.4,-2.64,0.747
5573,0.4,-2.56,0.762
5574,0.4,-2.48,0.76
5575,0.4,-2.4,0.762
5576,0.4,-2.32,0.784
5577,0.4,-2.24,0.777
5578,0.4,-2.16,0.743
5579,0.4,-2.08,0.747
5580,0.4,-2.0,0.784
5581,0.4,-1.92,0.734
5582,0.4,-1.84,0.772
5583,0.4,-1.76,0.772
5584,0.4,-1.68,0.755
5585,0.4,-1.6,0.775
5586,0.4,-1.52,0.79
5587,0.4,-1.44,0.781
5588,0.4,-1.36,0.768
5589,0.4,-1.28,0.758
5590,0.4,-1.2,0.754
5591,0.4,-1.12,0.777
5592,0.4,-1.04,0.772
5593,0.4,-0.96,0.764
5594,0.4,-0.88,0.753
5595,0.4,-0.8,0.788
5596,0.4,-0.72,0.775
5597,0.4,-0.64,0.784
5598,0.4,-0.56,0.782
5599,0.4,-0.48,0.761
5600,0.4,-0.4,0.801
5601,0.4,-0.32,0.775
5602,0.4,-0.24,0.762
5603,0.4,-0.16,0.753
5604,0.4,-0.08,0.764
5605,0.4,0.0,0.772
5606,0.4,0.08,0.759
5607,0.4,0.16,0.761
5608,0.4,0.24,0.765
5609,0.4,0.32,0.792
5610,0.4,0.4,0.79
5611,0.4,0.48,0.743
5612,0.4,0.56,0.769
5613,0.4,0.64,0.739
5614,0.4,0.72,0.725
5615,0.4,0.8,0.741
5616,0.4,0.88,0.728
5617,0.4,0.96,0.708
5618,0.4,1.04,0.719
5619,0.4,1.12,0.683
5620,0.4,1.2,0.681
5621,0.4,1.28,0.707
5622,0.4,1.36,0.701
5623,0.4,1.44,0.726
5624,0.4,1.52,0.724
5625,0.4,1.6,0.737
5626,0.4,1.68,0.703
5627,0.4,1.76,0.701
5628,0.4,1.84,0.61
5629,0.4,1.92,0.602
5630,0.4,2.0,0.564
5631,0.4,2.08,0.515
5632,0.4,2.16,0.461
5633,0.4,2.24,0.436
5634,0.4,2.32,0.397
5635,0.4,2.4,0.398
5636,0.4,2.48,0.341
5637,0.4,2.56,0.332
5638,0.4,2.64,0.328
5639,0.4,2.72,0.291
5640,0.4,2.8,0.265
5641,0.4,2.88,0.256
5642,0.4,2.96,0.216
5643,0.4,3.04,0.234
5644,0.4,3.12,0.22
5645,0.4,3.2,0.19
5646,0.4,3.28,0.177
5647,0.4,3.36,0.187
5648,0.4,3.44,0.152
5649,0.4,3.52,0.175
5650,0.4,3.6,0.157
5651,0.4,3.68,0.157
5652,0.4,3.76,0.152
5653,0.4,3.84,0.145
5654,0.4,3.92,0.134
5655,0.4,4.0,0.139
5656,0.48,-4.0,0.111
5657,0.48,-3.92,0.129
5658,0.48,-3.84,0.215
5659,0.48,-3.76,0.324
5660,0.48,-3.68,0.394
5661,0.48,-3.6,0.474
5662,0.48,-3.52,0.551
5663,0.48,-3.44,0.597
5664,0.48,-3.36,0.651
5665,0.48,-3.28,0.645
5666,0.48,-3.2,0.671
5667,0.48,-3.12,0.672
5668,0.48,-3.04,0.657
5669,0.48,-2.96,0.688
5670,0.48,-2.88,0.687
5671,0.48,-2.8,0.707
5672,0.48,-2.72,0.691
5673,0.48,-2.64,0.724
5674,0.48,-2.56,0.726
5675,0.48,-2.48,0.745
5676,0.48,-2.4,0.771
5677,0.48,-2.32,0.747
5678,0.48,-2.24,0.779
5679,0.48,-2.16,0.774
5680,0.48,-2.08,0.735
5681,0.48,-2.0,0.764
5682,0.48,-1.92,0.746
5683,0.48,-1.84,0.735
5684,0.48,-1.76,0.771
5685,0.48,-1.68,0.778
5686,0.48,-1.6,0.757
5687,0.48,-1.52,0.777
5688,0.48,-1.44,0.767
5689,0.48,-1.36,0.79
5690,0.48,-1.28,0.783
5691,0.48,-1.2,0.78
5692,0.48,-1.12,0.765
5693,0.48,-1.04,0.788
5694,0.48,-0.96,0.755
5695,0.48,-0.88,0.79
5696,0.48,-0.8,0.753
5697,0.48,-0.72,0.763
5698,0.48,-0.64,0.763
5699,0.48,-0.56,0.781
5700,0.48,-0.48,0.776
5701,0.48,-0.4,0.746
5702,0.48,-0.32,0.76
5703,0.48,-0.24,0.776
5704,0.48,-0.16,0.745
5705,0.48,-0.08,0.773
5706,0.48,0.0,0.736
5707,0.48,0.08,0.754
5708,0.48,0.16,0.764
5709,0.48,0.24,0.751
5710,0.48,0.32,0.78
5711,0.48,0.4,0.787
5712,0.48,0.48,0.787
5713,0.48,0.56,0.798
5714,0.48,0.64,0.761
5715,0.48,0.72,0.784
5716,0.48,0.8,0.761
5717,0.48,0.88,0.75
5718,0.48,0.96,0.704
5719,0.48,1.04,0.713
5720,0.48,1.12,0.715
5721,0.48,1.2,0.707
5722,0.48,1.28,0.731
5723,0.48,1.36,0.703
5724,0.48,1.44,0.7
5725,0.48,1.52,0.741
5726,0.48,1.6,0.757
5727,0.48,1.68,0.713
5728,0.48,1.76,0.701
5729,0.48,1.84,0.659
5730,0.48,1.92,0.627
5731,0.48,2.0,0.58
5732,0.48,2.08,0.598
5733,0.48,2.16,0.535
5734,0.48,2.24,0.515
5735,0.48,2.32,0.443
5736,0.48,2.4,0.394
5737,0.48,2.48,0.394
5738,0.48,2.56,0.36
5739,0.48,2.64,0.283
5740,0.48,2.72,0.3
5741,0.48,2.8,0.29
5742,0.48,2.88,0.258
5743,0.48,2.96,0.262
5744,0.48,3.04,0.224
5745,0.48,3.12,0.217
5746,0.48,3.2,0.194
5747,0.48,3.28,0.203
5748,0.48,3.36,0.201
5749,0.48,3.44,0.163
5750,0.48,3.52,0.185
5751,0.48,3.6,0.176
5752,0.48,3.68,0.154
5753,0.48,3.76,0.146
5754,0.48,3.84,0.147
5755,0.48,3.92,0.133
5756,0.48,4.0,0.133
5757,0.56,-4.0,0.107
5758,0.56,-3.92,0.104
5759,0.56,-3.84,0.145
5760,0.56,-3.76,0.213
5761,0.56,-3.68,0.341
5762,0.56,-3.6,0.411
5763,0.56,-3.52,0.499
5764,0.56,-3.44,0.554
5765,0.56,-3.36,0.602
5766,0.56,-3.28,0.638
5767,0.56,-3.2,0.675
5768,0.56,-3.12,0.654
5769,0.56,-3.04,0.687
5770,0.56,-2.96,0.692
5771,0.56,-2.88,0.673
5772,0.56,-2.8,0.677
5773,0.56,-2.72,0.683
5774,0.56,-2.64,0.718
5775,0.56,-2.56,0.722
5776,0.56,-2.48,0.734
5777,0.56,-2.4,0.748
5778,0.56,-2.32,0.745
5779,0.56,-2.24,0.766
5780,0.56,-2.16,0.774
5781,0.56,-2.08,0.761
5782,0.56,-2.0,0.765
5783,0.56,-1.92,0.761
5784,0.56,-1.84,0.775
5785,0.56,-1.76,0.765
5786,0.56,-1.68,0.787
5787,0.56,-1.6,0.749
5788,0.56,-1.52,0.798
5789,0.56,-1.44,0.77
5790,0.56,-1.36,0.788
5791,0.56,-1.28,0.779
5792,0.56,-1.2,0.773
5793,0.56,-1.12,0.784
5794,0.56,-1.04,0.761
5795,0.56,-0.96,0.777
5796,0.56,-0.88,0.784
5797,0.56,-0.8,0.792
5798,0.56,-0.72,0.777
5799,0.56,-0.64,0.792
5800,0.56,-0.56,0.774
5801,0.56,-0.48,0.782
5802,0.56,-0.4,0.8
5803,0.56,-0.32,0.758
5804,0.56,-0.24,0.81
5805,0.56,-0.16,0.761
5806,0.56,-0.08,0.809
5807,0.56,0.0,0.78
5808,0.56,0.08,0.755
5809,0.56,0.16,0.768
5810,0.56,0.24,0.759
5811,0.56,0.32,0.773
5812,0.56,0.4,0.799
5813,0.56,0.48,0.78
5814,0.56,0.56,0.763
5815,0.56,0.64,0.791
5816,0.56,0.72,0.798
5817,0.56,0.8,0.766
5818,0.56,0.88,0.746
5819,0.56,0.96,0.737
5820,0.56,1.04,0.716
5821,0.56,1.12,0.705
5822,0.56,1.2,0.736
5823,0.56,1.28,0.709
5824,0.56,1.36,0.71
5825,0.56,1.44,0.703
5826,0.56,1.52,0.709
5827,0.56,1.6,0.732
5828,0.56,1.68,0.747
5829,0.56,1.76,0.741
5830,0.56,1.84,0.697
5831,0.56,1.92,0.669
5832,0.56,2.0,0.627
5833,0.56,2.08,0.581
5834,0.56,2.16,0.553
5835,0.56,2.24,0.532
5836,0.56,2.32,0.502
5837,0.56,2.4,0.44
5838,0.56,2.48,0.388
5839,0.56,2.56,0.361
5840,0.56,2.64,0.353
5841,0.56,2.72,0.335
5842,0.56,2.8,0.292
5843,0.56,2.88,0.268
5844,0.56,2.96,0.272
5845,0.56,3.04,0.259
5846,0.56,3.12,0.25
5847,0.56,3.2,0.229
5848,0.56,3.28,0.195
5849,0.56,3.36,0.208
5850,0.56,3.44,0.182
5851,0.56,3.52,0.176
5852,0.56,3.6,0.177
5853,0.56,3.68,0.151
5854,0.56,3.76,0.143
5855,0.56,3.84,0.153
5856,0.56,3.92,0.154
5857,0.56,4.0,0.141
5858,0.64,-4.0,0.108
5859,0.64,-3.92,0.101
5860,0.64,-3.84,0.09
5861,0.64,-3.76,0.105
5862,0.64,-3.68,0.215
5863,0.64,-3.6,0.307
5864,0.64,-3.52,0.421
5865,0.64,-3.44,0.517
5866,0.64,-3.36,0.53
5867,0.64,-3.28,0.603
5868,0.64,-3.2,0.642
5869,0.64,-3.12,0.636
5870,0.64,-3.04,0.651
5871,0.64,-2.96,0.676
5872,0.64,-2.88,0.666
5873,0.64,-2.8,0.664
5874,0.64,-2.72,0.664
5875,0.64,-2.64,0.71
5876,0.64,-2.56,0.751
5877,0.64,-2.48,0.753
5878,0.64,-2.4,0.745
5879,0.64,-2.32,0.774
5880,0.64,-2.24,0.752
5881,0.64,-2.16,0.749
5882,0.64,-2.08,0.796
5883,0.64,-2.0,0.774
5884,0.64,-1.92,0.779
5885,0.64,-1.84,0.751
5886,0.64,-1.76,0.748
5887,0.64,-1.68,0.777
5888,0.64,-1.6,0.761
5889,0.64,-1.52,0.772
5890,0.64,-1.44,0.776
5891,0.64,-1.36,0.779
5892,0.64,-1.28,0.783
5893,0.64,-1.2,0.772
5894,0.64,-1.12,0.777
5895,0.64,-1.04,0.759
5896,0.64,-0.96,0.756
5897,0.64,-0.88,0.789
5898,0.64,-0.8,0.751
5899,0.64,-0.72,0.774
5900,0.64,-0.64,0.791
5901,0.64,-0.56,0.778
5902,0.64,-0.48,0.788
5903,0.64,-0.4,0.765
5904,0.64,-0.32,0.77
5905,0.64,-0.24,0.787
5906,0.64,-0.16,0.777
5907,0.64,-0.08,0.763
5908,0.64,0.0,0.736
5909,0.64,0.08,0.753
5910,0.64,0.16,0.75
5911,0.64,0.24,0.792
5912,0.64,0.32,0.749
5913,0.64,0.4,0.753
5914,0.64,0.48,0.764
5915,0.64,0.56,0.791
5916,0.64,0.64,0.779
5917,0.64,0.72,0.781
5918,0.64,0.8,0.766
5919,0.64,0.88,0.755
5920,0.64,0.96,0.757
5921,0.64,1.04,0.735
5922,0.64,1.12,0.73
5923,0.64,1.2,0.723
5924,0.64,1.28,0.709
5925,0.64,1.36,0.696
5926,0.64,1.44,0.72
5927,0.64,1.52,0.707
5928,0.64,1.6,0.732
5929,0.64,1.68,0.75
5930,0.64,1.76,0.759
5931,0.64,1.84,0.724
5932,0.64,1.92,0.711
5933,0.64,2.0,0.673
5934,0.64,2.08,0.603
5935,0.64,2.16,0.584
5936,0.64,2.24,0.555
5937,0.64,2.32,0.515
5938,0.64,2.4,0.469
5939,0.64,2.48,0.431
5940,0.64,2.56,0.397
5941,0.64,2.64,0.355
5942,0.64,2.72,0.376
5943,0.64,2.8,0.329
5944,0.64,2.88,0.321
5945,0.64,2.96,0.293
5946,0.64,3.04,0.236
5947,0.64,3.12,0.246
5948,0.64,3.2,0.223
5949,0.64,3.28,0.238
5950,0.64,3.36,0.205
5951,0.64,3.44,0.189
5952,0.64,3.52,0.19
5953,0.64,3.6,0.161
5954,0.64,3.68,0.185
5955,0.64,3.76,0.178
5956,0.64,3.84,0.153
5957,0.64,3.92,0.14
5958,0.64,4.0,0.159
5959,0.72,-4.0,0.095
5960,0.72,-3.92,0.101
5961,0.72,-3.84,0.098
5962,0.72,-3.76,0.094
5963,0.72,-3.68,0.119
5964,0.72,-3.6,0.243
5965,0.72,-3.52,0.315
5966,0.72,-3.44,0.416
5967,0.72,-3.36,0.521
5968,0.72,-3.28,0.576
5969,0.72,-3.2,0.569
5970,0.72,-3.12,0.621
5971,0.72,-3.04,0.659
5972,0.72,-2.96,0.639
5973,0.72,-2.88,0.678
5974,0.72,-2.8,0.664
5975,0.72,-2.72,0.671
5976,0.72,-2.64,0.691
5977,0.72,-2.56,0.691
5978,0.72,-2.48,0.718
5979,0.72,-2.4,0.728
5980,0.72,-2.32,0.734
5981,0.72,-2.24,0.766
5982,0.72,-2.16,0.755
5983,0.72,-2.08,0.765
5984,0.72,-2.0,0.763
5985,0.72,-1.92,0.778
5986,0.72,-1.84,0.759
5987,0.72,-1.76,0.737
5988,0.72,-1.68,0.769
5989,0.72,-1.6,0.756
5990,0.72,-1.52,0.759
5991,0.72,-1.44,0.764
5992,0.72,-1.36,0.76
5993,0.72,-1.28,0.76
5994,0.72,-1.2,0.755
5995,0.72,-1.12,0.767
5996,0.72,-1.04,0.786
5997,0.72,-0.96,0.784
5998,0.72,-0.88,0.766
5999,0.72,-0.8,0.77
6000,0.72,-0.72,0.771
6001,0.72,-0.64,0.782
6002,0.72,-0.56,0.769
6003,0.72,-0.48,0.762
6004,0.72,-0.4,0.789
6005,0.72,-0.32,0.782
6006,0.72,-0.24,0.78
6007,0.72,-0.16,0.795
6008,0.72,-0.08,0.796
6009,0.72,0.0,0.75
6010,0.72,0.08,0.745
6011,0.72,0.16,0.774
6012,0.72,0.24,0.779
6013,0.72,0.32,0.756
6014,0.72,0.4,0.765
6015,0.72,0.48,0.786
6016,0.72,0.56,0.791
6017,0.72,0.64,0.758
6018,0.72,0.72,0.773
6019,0.72,0.8,0.79
6020,0.72,0.88,0.764
6021,0.72,0.96,0.777
6022,0.72,1.04,0.766
6023,0.72,1.12,0.723
6024,0.72,1.2,0.714
6025,0.72,1.28,0.692
6026,0.72,1.36,0.717
6027,0.72,1.44,0.708
6028,0.72,1.52,0.68
6029,0.72,1.6,0.71
6030,0.72,1.68,0.72
6031,0.72,1.76,0.711
6032,0.72,1.84,0.748
6033,0.72,1.92,0.706
6034,0.72,2.0,0.694
6035,0.72,2.08,0.649
6036,0.72,2.16,0.63
6037,0.72,2.24,0.574
6038,0.72,2.32,0.551
6039,0.72,2.4,0.514
6040,0.72,2.48,0.507
6041,0.72,2.56,0.47
6042,0.72,2.64,0.418
6043,0.72,2.72,0.412
6044,0.72,2.8,0.336
6045,0.72,2.88,0.331
6046,0.72,2.96,0.314
6047,0.72,3.04,0.291
6048,0.72,3.12,0.252
6049,0.72,3.2,0.247
6050,0.72,3.28,0.23
6051,0.72,3.36,0.22
6052,0.72,3.44,0.221
6053,0.72,3.52,0.186
6054,0.72,3.6,0.196
6055,0.72,3.68,0.184
6056,0.72,3.76,0.162
6057,0.72,3.84,0.179
6058,0.72,3.92,0.15
6059,0.72,4.0,0.163
6060,0.8,-4.0,0.112
6061,0.8,-3.92,0.102
6062,0.8,-3.84,0.084
6063,0.8,-3.76,0.102
6064,0.8,-3.68,0.09
6065,0.8,-3.6,0.139
6066,0.8,-3.52,0.221
6067,0.8,-3.44,0.314
6068,0.8,-3.36,0.439
6069,0.8,-3.28,0.505
6070,0.8,-3.2,0.534
6071,0.8,-3.12,0.586
6072,0.8,-3.04,0.637
6073,0.8,-2.96,0.658
6074,0.8,-2.88,0.662
6075,0.8,-2.8,0.686
6076,0.8,-2.72,0.688
6077,0.8,-2.64,0.673
6078,0.8,-2.56,0.679
6079,0.8,-2.48,0.699
6080,0.8,-2.4,0.719
6081,0.8,-2.32,0.729
6082,0.8,-2.24,0.76
6083,0.8,-2.16,0.746
6084,0.8,-2.08,0.76
6085,0.8,-2.0,0.758
6086,0.8,-1.92,0.769
6087,0.8,-1.84,0.773
6088,0.8,-1.76,0.771
6089,0.8,-1.68,0.737
6090,0.8,-1.6,0.775
6091,0.8,-1.52,0.75
6092,0.8,-1.44,0.771
6093,0.8,-1.36,0.76
6094,0.8,-1.28,0.782
6095,0.8,-1.2,0.758
6096,0.8,-1.12,0.776
6097,0.8,-1.04,0.777
6098,0.8,-0.96,0.775
6099,0.8,-0.88,0.794
6100,0.8,-0.8,0.802
6101,0.8,-0.72,0.782
6102,0.8,-0.64,0.777
6103,0.8,-0.56,0.782
6104,0.8,-0.48,0.763
6105,0.8,-0.4,0.762
6106,0.8,-0.32,0.759
6107,0.8,-0.24,0.781
6108,0.8,-0.16,0.787
6109,0.8,-0.08,0.766
6110,0.8,0.0,0.769
6111,0.8,0.08,0.768
6112,0.8,0.16,0.743
6113,0.8,0.24,0.758
6114,0.8,0.32,0.763
6115,0.8,0.4,0.774
6116,0.8,0.48,0.758
6117,0.8,0.56,0.771
6118,0.8,0.64,0.795
6119,0.8,0.72,0.786
6120,0.8,0.8,0.773
6121,0.8,0.88,0.769
6122,0.8,0.96,0.783
6123,0.8,1.04,0.753
6124,0.8,1.12,0.758
6125,0.8,1.2,0.736
6126,0.8,1.28,0.723
6127,0.8,1.36,0.712
6128,0.8,1.44,0.701
6129,0.8,1.52,0.695
6130,0.8,1.6,0.718
6131,0.8,1.68,0.701
6132,0.8,1.76,0.726
6133,0.8,1.84,0.726
6134,0.8,1.92,0.717
6135,0.8,2.0,0.727
6136,0.8,2.08,0.715
6137,0.8,2.16,0.663
6138,0.8,2.24,0.627
6139,0.8,2.32,0.589
6140,0.8,2.4,0.545
6141,0.8,2.48,0.549
6142,0.8,2.56,0.49
6143,0.8,2.64,0.44
6144,0.8,2.72,0.418
6145,0.8,2.8,0.392
6146,0.8,2.88,0.354
6147,0.8,2.96,0.341
6148,0.8,3.04,0.304
6149,0.8,3.12,0.28
6150,0.8,3.2,0.269
6151,0.8,3.28,0.261
6152,0.8,3.36,0.227
6153,0.8,3.44,0.214
6154,0.8,3.52,0.232
