,muh,mux,success_rate
2635,-1.92,-3.28,0.913
2636,-1.92,-3.2,0.876
2637,-1.92,-3.12,0.905
2638,-1.92,-3.04,0.891
2639,-1.92,-2.96,0.884
2640,-1.92,-2.88,0.881
2641,-1.92,-2.8,0.898
2642,-1.92,-2.72,0.89
2643,-1.92,-2.64,0.889
2644,-1.92,-2.56,0.876
2645,-1.92,-2.48,0.884
2646,-1.92,-2.4,0.882
2647,-1.92,-2.32,0.894
2648,-1.92,-2.24,0.876
2649,-1.92,-2.16,0.866
2650,-1.92,-2.08,0.871
2651,-1.92,-2.0,0.87
2652,-1.92,-1.92,0.861
2653,-1.92,-1.84,0.838
2654,-1.92,-1.76,0.849
2655,-1.92,-1.68,0.831
2656,-1.92,-1.6,0.833
2657,-1.92,-1.52,0.824
2658,-1.92,-1.44,0.785
2659,-1.92,-1.36,0.779
2660,-1.92,-1.28,0.771
2661,-1.92,-1.2,0.772
2662,-1.92,-1.12,0.756
2663,-1.92,-1.04,0.747
2664,-1.92,-0.96,0.733
2665,-1.92,-0.88,0.694
2666,-1.92,-0.8,0.674
2667,-1.92,-0.72,0.652
2668,-1.92,-0.64,0.623
2669,-1.92,-0.56,0.593
2670,-1.92,-0.48,0.585
2671,-1.92,-0.4,0.554
2672,-1.92,-0.32,0.485
2673,-1.92,-0.24,0.504
2674,-1.92,-0.16,0.433
2675,-1.92,-0.08,0.396
2676,-1.92,0.0,0.383
2677,-1.92,0.08,0.361
2678,-1.92,0.16,0.334
2679,-1.92,0.24,0.328
2680,-1.92,0.32,0.275
2681,-1.92,0.4,0.271
2682,-1.92,0.48,0.233
2683,-1.92,0.56,0.216
2684,-1.92,0.64,0.222
2685,-1.92,0.72,0.202
2686,-1.92,0.8,0.171
2687,-1.92,0.88,0.185
2688,-1.92,0.96,0.187
2689,-1.92,1.04,0.152
2690,-1.92,1.12,0.144
2691,-1.92,1.2,0.145
2692,-1.92,1.28,0.142
2693,-1.92,1.36,0.137
2694,-1.92,1.44,0.136
2695,-1.92,1.52,0.134
2696,-1.92,1.6,0.12
2697,-1.92,1.68,0.126
2698,-1.92,1.76,0.115
2699,-1.92,1.84,0.104
2700,-1.92,1.92,0.113
2701,-1.92,2.0,0.12
2702,-1.92,2.08,0.119
2703,-1.92,2.16,0.089
2704,-1.92,2.24,0.106
2705,-1.92,2.32,0.111
2706,-1.92,2.4,0.113
2707,-1.92,2.48,0.098
2708,-1.92,2.56,0.104
2709,-1.92,2.64,0.101
2710,-1.92,2.72,0.119
2711,-1.92,2.8,0.1
2712,-1.92,2.88,0.096
2713,-1.92,2.96,0.091
2714,-1.92,3.04,0.087
2715,-1.92,3.12,0.101
2716,-1.92,3.2,0.105
2717,-1.92,3.28,0.104
2718,-1.92,3.36,0.09
2719,-1.92,3.44,0.11
2720,-1.92,3.52,0.107
2721,-1.92,3.6,0.099
2722,-1.92,3.68,0.098
2723,-1.92,3.76,0.107
2724,-1.92,3.84,0.103
2725,-1.92,3.92,0.101
2726,-1.92,4.0,0.103
2727,-1.84,-4.0,0.849
2728,-1.84,-3.92,0.859
2729,-1.84,-3.84,0.874
2730,-1.84,-3.76,0.887
2731,-1.84,-3.68,0.882
2732,-1.84,-3.6,0.89
2733,-1.84,-3.52,0.876
2734,-1.84,-3.44,0.883
2735,-1.84,-3.36,0.896
2736,-1.84,-3.28,0.877
2737,-1.84,-3.2,0.907
2738,-1.84,-3.12,0.9
2739,-1.84,-3.04,0.867
2740,-1.84,-2.96,0.887
2741,-1.84,-2.88,0.903
2742,-1.84,-2.8,0.903
2743,-1.84,-2.72,0.886
2744,-1.84,-2.64,0.873
2745,-1.84,-2.56,0.893
2746,-1.84,-2.48,0.871
2747,-1.84,-2.4,0.888
2748,-1.84,-2.32,0.868
2749,-1.84,-2.24,0.886
2750,-1.84,-2.16,0.867
2751,-1.84,-2.08,0.873
2752,-1.84,-2.0,0.865
2753,-1.84,-1.92,0.873
2754,-1.84,-1.84,0.861
2755,-1.84,-1.76,0.874
2756,-1.84,-1.68,0.843
2757,-1.84,-1.6,0.829
2758,-1.84,-1.52,0.829
2759,-1.84,-1.44,0.82
2760,-1.84,-1.36,0.796
2761,-1.84,-1.28,0.799
2762,-1.84,-1.2,0.777
2763,-1.84,-1.12,0.77
2764,-1.84,-1.04,0.725
2765,-1.84,-0.96,0.734
2766,-1.84,-0.88,0.736
2767,-1.84,-0.8,0.743
2768,-1.84,-0.72,0.666
2769,-1.84,-0.64,0.628
2770,-1.84,-0.56,0.643
2771,-1.84,-0.48,0.602
2772,-1.84,-0.4,0.59
2773,-1.84,-0.32,0.533
2774,-1.84,-0.24,0.488
2775,-1.84,-0.16,0.464
2776,-1.84,-0.08,0.44
2777,-1.84,0.0,0.414
2778,-1.84,0.08,0.382
2779,-1.84,0.16,0.331
2780,-1.84,0.24,0.326
2781,-1.84,0.32,0.303
2782,-1.84,0.4,0.292
2783,-1.84,0.48,0.275
2784,-1.84,0.56,0.248
2785,-1.84,0.64,0.212
2786,-1.84,0.72,0.224
2787,-1.84,0.8,0.187
2788,-1.84,0.88,0.198
2789,-1.84,0.96,0.158
2790,-1.84,1.04,0.162
2791,-1.84,1.12,0.155
2792,-1.84,1.2,0.147
2793,-1.84,1.28,0.142
2794,-1.84,1.36,0.131
2795,-1.84,1.44,0.143
2796,-1.84,1.52,0.123
2797,-1.84,1.6,0.136
2798,-1.84,1.68,0.118
2799,-1.84,1.76,0.128
2800,-1.84,1.84,0.125
2801,-1.84,1.92,0.122
2802,-1.84,2.0,0.12
2803,-1.84,2.08,0.112
2804,-1.84,2.16,0.107
2805,-1.84,2.24,0.107
2806,-1.84,2.32,0.092
2807,-1.84,2.4,0.112
2808,-1.84,2.48,0.121
2809,-1.84,2.56,0.111
2810,-1.84,2.64,0.117
2811,-1.84,2.72,0.101
2812,-1.84,2.8,0.1
2813,-1.84,2.88,0.1
2814,-1.84,2.96,0.099
2815,-1.84,3.04,0.099
2816,-1.84,3.12,0.112
2817,-1.84,3.2,0.087
2818,-1.84,3.28,0.089
2819,-1.84,3.36,0.081
2820,-1.84,3.44,0.108
2821,-1.84,3.52,0.098
2822,-1.84,3.6,0.101
2823,-1.84,3.68,0.099
2824,-1.84,3.76,0.095
2825,-1.84,3.84,0.109
2826,-1.84,3.92,0.092
2827,-1.84,4.0,0.11
2828,-1.76,-4.0,0.871
2829,-1.76,-3.92,0.866
2830,-1.76,-3.84,0.864
2831,-1.76,-3.76,0.874
2832,-1.76,-3.68,0.874
2833,-1.76,-3.6,0.865
2834,-1.76,-3.52,0.873
2835,-1.76,-3.44,0.895
2836,-1.76,-3.36,0.885
2837,-1.76,-3.28,0.884
2838,-1.76,-3.2,0.9
2839,-1.76,-3.12,0.877
2840,-1.76,-3.04,0.891
2841,-1.76,-2.96,0.877
2842,-1.76,-2.88,0.899
2843,-1.76,-2.8,0.888
2844,-1.76,-2.72,0.871
2845,-1.76,-2.64,0.893
2846,-1.76,-2.56,0.881
2847,-1.76,-2.48,0.889
2848,-1.76,-2.4,0.882
2849,-1.76,-2.32,0.883
2850,-1.76,-2.24,0.867
2851,-1.76,-2.16,0.877
2852,-1.76,-2.08,0.862
2853,-1.76,-2.0,0.842
2854,-1.76,-1.92,0.881
2855,-1.76,-1.84,0.871
2856,-1.76,-1.76,0.846
2857,-1.76,-1.68,0.849
2858,-1.76,-1.6,0.831
2859,-1.76,-1.52,0.822
2860,-1.76,-1.44,0.828
2861,-1.76,-1.36,0.815
2862,-1.76,-1.28,0.811
2863,-1.76,-1.2,0.771
2864,-1.76,-1.12,0.777
2865,-1.76,-1.04,0.775
2866,-1.76,-0.96,0.758
2867,-1.76,-0.88,0.724
2868,-1.76,-0.8,0.673
2869,-1.76,-0.72,0.709
2870,-1.76,-0.64,0.673
2871,-1.76,-0.56,0.666
2872,-1.76,-0.48,0.624
2873,-1.76,-0.4,0.56
2874,-1.76,-0.32,0.553
2875,-1.76,-0.24,0.562
2876,-1.76,-0.16,0.506
2877,-1.76,-0.08,0.481
2878,-1.76,0.0,0.439
2879,-1.76,0.08,0.41
2880,-1.76,0.16,0.384
2881,-1.76,0.24,0.381
2882,-1.76,0.32,0.316
2883,-1.76,0.4,0.304
2884,-1.76,0.48,0.275
2885,-1.76,0.56,0.278
2886,-1.76,0.64,0.229
2887,-1.76,0.72,0.25
2888,-1.76,0.8,0.227
2889,-1.76,0.88,0.199
2890,-1.76,0.96,0.192
2891,-1.76,1.04,0.167
2892,-1.76,1.12,0.162
2893,-1.76,1.2,0.155
2894,-1.76,1.28,0.139
2895,-1.76,1.36,0.155
2896,-1.76,1.44,0.17
2897,-1.76,1.52,0.12
2898,-1.76,1.6,0.136
2899,-1.76,1.68,0.112
2900,-1.76,1.76,0.106
2901,-1.76,1.84,0.137
2902,-1.76,1.92,0.127
2903,-1.76,2.0,0.118
2904,-1.76,2.08,0.118
2905,-1.76,2.16,0.118
2906,-1.76,2.24,0.114
2907,-1.76,2.32,0.113
2908,-1.76,2.4,0.119
2909,-1.76,2.48,0.103
2910,-1.76,2.56,0.099
2911,-1.76,2.64,0.119
2912,-1.76,2.72,0.094
2913,-1.76,2.8,0.103
2914,-1.76,2.88,0.109
2915,-1.76,2.96,0.101
2916,-1.76,3.04,0.098
2917,-1.76,3.12,0.099
2918,-1.76,3.2,0.104
2919,-1.76,3.28,0.091
2920,-1.76,3.36,0.097
2921,-1.76,3.44,0.095
2922,-1.76,3.52,0.099
2923,-1.76,3.6,0.099
2924,-1.76,3.68,0.109
2925,-1.76,3.76,0.114
2926,-1.76,3.84,0.093
2927,-1.76,3.92,0.105
2928,-1.76,4.0,0.089
2929,-1.68,-4.0,0.848
2930,-1.68,-3.92,0.85
2931,-1.68,-3.84,0.86
2932,-1.68,-3.76,0.875
2933,-1.68,-3.68,0.866
2934,-1.68,-3.6,0.886
2935,-1.68,-3.52,0.879
2936,-1.68,-3.44,0.892
2937,-1.68,-3.36,0.902
2938,-1.68,-3.28,0.888
2939,-1.68,-3.2,0.893
2940,-1.68,-3.12,0.901
2941,-1.68,-3.04,0.881
2942,-1.68,-2.96,0.885
2943,-1.68,-2.88,0.894
2944,-1.68,-2.8,0.87
2945,-1.68,-2.72,0.899
2946,-1.68,-2.64,0.895
2947,-1.68,-2.56,0.9
2948,-1.68,-2.48,0.895
2949,-1.68,-2.4,0.875
2950,-1.68,-2.32,0.878
2951,-1.68,-2.24,0.896
2952,-1.68,-2.16,0.876
2953,-1.68,-2.08,0.891
2954,-1.68,-2.0,0.87
2955,-1.68,-1.92,0.884
2956,-1.68,-1.84,0.858
2957,-1.68,-1.76,0.859
2958,-1.68,-1.68,0.858
2959,-1.68,-1.6,0.865
2960,-1.68,-1.52,0.839
2961,-1.68,-1.44,0.842
2962,-1.68,-1.36,0.817
2963,-1.68,-1.28,0.829
2964,-1.68,-1.2,0.807
2965,-1.68,-1.12,0.794
2966,-1.68,-1.04,0.782
2967,-1.68,-0.96,0.764
2968,-1.68,-0.88,0.768
2969,-1.68,-0.8,0.74
2970,-1.68,-0.72,0.727
2971,-1.68,-0.64,0.683
2972,-1.68,-0.56,0.69
2973,-1.68,-0.48,0.647
2974,-1.68,-0.4,0.589
2975,-1.68,-0.32,0.604
2976,-1.68,-0.24,0.553
2977,-1.68,-0.16,0.509
2978,-1.68,-0.08,0.507
2979,-1.68,0.0,0.487
2980,-1.68,0.08,0.447
2981,-1.68,0.16,0.397
2982,-1.68,0.24,0.369
2983,-1.68,0.32,0.34
2984,-1.68,0.4,0.339
2985,-1.68,0.48,0.301
2986,-1.68,0.56,0.282
2987,-1.68,0.64,0.255
2988,-1.68,0.72,0.259
2989,-1.68,0.8,0.224
2990,-1.68,0.88,0.23
2991,-1.68,0.96,0.2
2992,-1.68,1.04,0.208
2993,-1.68,1.12,0.177
2994,-1.68,1.2,0.18
2995,-1.68,1.28,0.172
2996,-1.68,1.36,0.144
2997,-1.68,1.44,0.162
2998,-1.68,1.52,0.138
2999,-1.68,1.6,0.133
3000,-1.68,1.68,0.132
3001,-1.68,1.76,0.135
3002,-1.68,1.84,0.129
3003,-1.68,1.92,0.152
3004,-1.68,2.0,0.112
3005,-1.68,2.08,0.099
3006,-1.68,2.16,0.117
3007,-1.68,2.24,0.119
3008,-1.68,2.32,0.107
3009,-1.68,2.4,0.117
3010,-1.68,2.48,0.097
3011,-1.68,2.56,0.125
3012,-1.68,2.64,0.119
3013,-1.68,2.72,0.1
3014,-1.68,2.8,0.094
3015,-1.68,2.88,0.11
3016,-1.68,2.96,0.093
3017,-1.68,3.04,0.106
3018,-1.68,3.12,0.099
3019,-1.68,3.2,0.09
3020,-1.68,3.28,0.101
3021,-1.68,3.36,0.102
3022,-1.68,3.44,0.119
3023,-1.68,3.52,0.104
3024,-1.68,3.6,0.094
3025,-1.68,3.68,0.098
3026,-1.68,3.76,0.106
3027,-1.68,3.84,0.104
3028,-1.68,3.92,0.1
3029,-1.68,4.0,0.102
3030,-1.6,-4.0,0.838
3031,-1.6,-3.92,0.853
3032,-1.6,-3.84,0.876
3033,-1.6,-3.76,0.859
3034,-1.6,-3.68,0.872
3035,-1.6,-3.6,0.848
3036,-1.6,-3.52,0.875
3037,-1.6,-3.44,0.889
3038,-1.6,-3.36,0.881
3039,-1.6,-3.28,0.874
3040,-1.6,-3.2,0.888
3041,-1.6,-3.12,0.89
3042,-1.6,-3.04,0.893
3043,-1.6,-2.96,0.885
3044,-1.6,-2.88,0.887
3045,-1.6,-2.8,0.871
3046,-1.6,-2.72,0.878
3047,-1.6,-2.64,0.893
3048,-1.6,-2.56,0.878
3049,-1.6,-2.48,0.903
3050,-1.6,-2.4,0.889
3051,-1.6,-2.32,0.879
3052,-1.6,-2.24,0.876
3053,-1.6,-2.16,0.899
3054,-1.6,-2.08,0.892
3055,-1.6,-2.0,0.864
3056,-1.6,-1.92,0.876
3057,-1.6,-1.84,0.874
3058,-1.6,-1.76,0.866
3059,-1.6,-1.68,0.858
3060,-1.6,-1.6,0.856
3061,-1.6,-1.52,0.84
3062,-1.6,-1.44,0.836
3063,-1.6,-1.36,0.844
3064,-1.6,-1.28,0.824
3065,-1.6,-1.2,0.825
3066,-1.6,-1.12,0.809
3067,-1.6,-1.04,0.787
3068,-1.6,-0.96,0.779
3069,-1.6,-0.88,0.755
3070,-1.6,-0.8,0.746
3071,-1.6,-0.72,0.749
3072,-1.6,-0.64,0.716
3073,-1.6,-0.56,0.704
3074,-1.6,-0.48,0.677
3075,-1.6,-0.4,0.648
3076,-1.6,-0.32,0.634
3077,-1.6,-0.24,0.604
3078,-1.6,-0.16,0.55
3079,-1.6,-0.08,0.514
3080,-1.6,0.0,0.48
3081,-1.6,0.08,0.475
3082,-1.6,0.16,0.437
3083,-1.6,0.24,0.395
3084,-1.6,0.32,0.38
3085,-1.6,0.4,0.328
3086,-1.6,0.48,0.329
3087,-1.6,0.56,0.311
3088,-1.6,0.64,0.282
3089,-1.6,0.72,0.29
3090,-1.6,0.8,0.247
3091,-1.6,0.88,0.208
3092,-1.6,0.96,0.191
3093,-1.6,1.04,0.205
3094,-1.6,1.12,0.176
3095,-1.6,1.2,0.173
3096,-1.6,1.28,0.175
3097,-1.6,1.36,0.163
3098,-1.6,1.44,0.139
3099,-1.6,1.52,0.155
3100,-1.6,1.6,0.143
3101,-1.6,1.68,0.143
3102,-1.6,1.76,0.123
3103,-1.6,1.84,0.137
3104,-1.6,1.92,0.118
3105,-1.6,2.0,0.122
3106,-1.6,2.08,0.104
3107,-1.6,2.16,0.113
3108,-1.6,2.24,0.113
3109,-1.6,2.32,0.115
3110,-1.6,2.4,0.118
3111,-1.6,2.48,0.104
3112,-1.6,2.56,0.112
3113,-1.6,2.64,0.103
3114,-1.6,2.72,0.099
3115,-1.6,2.8,0.097
3116,-1.6,2.88,0.109
3117,-1.6,2.96,0.109
3118,-1.6,3.04,0.091
3119,-1.6,3.12,0.103
3120,-1.6,3.2,0.095
3121,-1.6,3.28,0.119
3122,-1.6,3.36,0.101
3123,-1.6,3.44,0.103
3124,-1.6,3.52,0.102
3125,-1.6,3.6,0.11
3126,-1.6,3.68,0.091
3127,-1.6,3.76,0.097
3128,-1.6,3.84,0.107
3129,-1.6,3.92,0.09
3130,-1.6,4.0,0.11
3131,-1.52,-4.0,0.843
3132,-1.52,-3.92,0.863
3133,-1.52,-3.84,0.864
3134,-1.52,-3.76,0.851
3135,-1.52,-3.68,0.86
3136,-1.52,-3.6,0.864
3137,-1.52,-3.52,0.87
3138,-1.52,-3.44,0.877
3139,-1.52,-3.36,0.894
3140,-1.52,-3.28,0.878
3141,-1.52,-3.2,0.892
3142,-1.52,-3.12,0.883
3143,-1.52,-3.04,0.883
3144,-1.52,-2.96,0.885
3145,-1.52,-2.88,0.894
3146,-1.52,-2.8,0.884
3147,-1.52,-2.72,0.899
3148,-1.52,-2.64,0.885
3149,-1.52,-2.56,0.883
3150,-1.52,-2.48,0.9
3151,-1.52,-2.4,0.894
3152,-1.52,-2.32,0.883
3153,-1.52,-2.24,0.883
3154,-1.52,-2.16,0.892
3155,-1.52,-2.08,0.894
3156,-1.52,-2.0,0.88
3157,-1.52,-1.92,0.881
3158,-1.52,-1.84,0.884
3159,-1.52,-1.76,0.873
3160,-1.52,-1.68,0.879
3161,-1.52,-1.6,0.864
3162,-1.52,-1.52,0.86
3163,-1.52,-1.44,0.856
3164,-1.52,-1.36,0.837
3165,-1.52,-1.28,0.841
3166,-1.52,-1.2,0.822
3167,-1.52,-1.12,0.833
3168,-1.52,-1.04,0.792
3169,-1.52,-0.96,0.793
3170,-1.52,-0.88,0.785
3171,-1.52,-0.8,0.752
3172,-1.52,-0.72,0.745
3173,-1.52,-0.64,0.704
3174,-1.52,-0.56,0.736
3175,-1.52,-0.48,0.7
3176,-1.52,-0.4,0.66
3177,-1.52,-0.32,0.689
3178,-1.52,-0.24,0.642
3179,-1.52,-0.16,0.606
3180,-1.52,-0.08,0.554
3181,-1.52,0.0,0.53
3182,-1.52,0.08,0.494
3183,-1.52,0.16,0.478
3184,-1.52,0.24,0.471
3185,-1.52,0.32,0.407
3186,-1.52,0.4,0.349
3187,-1.52,0.48,0.345
3188,-1.52,0.56,0.317
3189,-1.52,0.64,0.302
3190,-1.52,0.72,0.261
3191,-1.52,0.8,0.272
3192,-1.52,0.88,0.247
3193,-1.52,0.96,0.249
3194,-1.52,1.04,0.218
3195,-1.52,1.12,0.181
3196,-1.52,1.2,0.176
3197,-1.52,1.28,0.182
3198,-1.52,1.36,0.179
3199,-1.52,1.44,0.178
3200,-1.52,1.52,0.153
3201,-1.52,1.6,0.15
3202,-1.52,1.68,0.137
3203,-1.52,1.76,0.133
3204,-1.52,1.84,0.148
3205,-1.52,1.92,0.125
3206,-1.52,2.0,0.129
3207,-1.52,2.08,0.113
3208,-1.52,2.16,0.109
3209,-1.52,2.24,0.121
3210,-1.52,2.32,0.12
3211,-1.52,2.4,0.108
3212,-1.52,2.48,0.112
3213,-1.52,2.56,0.099
3214,-1.52,2.64,0.098
3215,-1.52,2.72,0.115
3216,-1.52,2.8,0.122
3217,-1.52,2.88,0.101
3218,-1.52,2.96,0.11
3219,-1.52,3.04,0.106
3220,-1.52,3.12,0.089
3221,-1.52,3.2,0.11
3222,-1.52,3.28,0.099
3223,-1.52,3.36,0.114
3224,-1.52,3.44,0.1
3225,-1.52,3.52,0.11
3226,-1.52,3.6,0.119
3227,-1.52,3.68,0.092
3228,-1.52,3.76,0.099
3229,-1.52,3.84,0.105
3230,-1.52,3.92,0.088
3231,-1.52,4.0,0.098
3232,-1.44,-4.0,0.826
3233,-1.44,-3.92,0.83
3234,-1.44,-3.84,0.854
3235,-1.44,-3.76,0.859
3236,-1.44,-3.68,0.858
3237,-1.44,-3.6,0.847
3238,-1.44,-3.52,0.874
3239,-1.44,-3.44,0.877
3240,-1.44,-3.36,0.865
3241,-1.44,-3.28,0.86
3242,-1.44,-3.2,0.904
3243,-1.44,-3.12,0.88
3244,-1.44,-3.04,0.892
3245,-1.44,-2.96,0.899
3246,-1.44,-2.88,0.887
3247,-1.44,-2.8,0.88
3248,-1.44,-2.72,0.873
3249,-1.44,-2.64,0.892
3250,-1.44,-2.56,0.89
3251,-1.44,-2.48,0.876
3252,-1.44,-2.4,0.897
3253,-1.44,-2.32,0.91
3254,-1.44,-2.24,0.889
3255,-1.44,-2.16,0.884
3256,-1.44,-2.08,0.899
3257,-1.44,-2.0,0.891
3258,-1.44,-1.92,0.881
3259,-1.44,-1.84,0.863
3260,-1.44,-1.76,0.868
3261,-1.44,-1.68,0.864
3262,-1.44,-1.6,0.854
3263,-1.44,-1.52,0.839
3264,-1.44,-1.44,0.856
3265,-1.44,-1.36,0.864
3266,-1.44,-1.28,0.843
3267,-1.44,-1.2,0.848
3268,-1.44,-1.12,0.839
3269,-1.44,-1.04,0.815
3270,-1.44,-0.96,0.816
3271,-1.44,-0.88,0.778
3272,-1.44,-0.8,0.802
3273,-1.44,-0.72,0.75
3274,-1.44,-0.64,0.762
3275,-1.44,-0.56,0.73
3276,-1.44,-0.48,0.712
3277,-1.44,-0.4,0.696
3278,-1.44,-0.32,0.649
3279,-1.44,-0.24,0.652
3280,-1.44,-0.16,0.619
3281,-1.44,-0.08,0.579
3282,-1.44,0.0,0.553
3283,-1.44,0.08,0.54
3284,-1.44,0.16,0.521
3285,-1.44,0.24,0.464
3286,-1.44,0.32,0.471
3287,-1.44,0.4,0.406
3288,-1.44,0.48,0.386
3289,-1.44,0.56,0.356
3290,-1.44,0.64,0.314
3291,-1.44,0.72,0.289
3292,-1.44,0.8,0.265
3293,-1.44,0.88,0.273
3294,-1.44,0.96,0.271
3295,-1.44,1.04,0.235
3296,-1.44,1.12,0.193
3297,-1.44,1.2,0.212
3298,-1.44,1.28,0.181
3299,-1.44,1.36,0.178
3300,-1.44,1.44,0.166
3301,-1.44,1.52,0.155
3302,-1.44,1.6,0.168
3303,-1.44,1.68,0.157
3304,-1.44,1.76,0.155
3305,-1.44,1.84,0.145
3306,-1.44,1.92,0.138
3307,-1.44,2.0,0.127
3308,-1.44,2.08,0.111
3309,-1.44,2.16,0.108
3310,-1.44,2.24,0.118
3311,-1.44,2.32,0.098
3312,-1.44,2.4,0.107
3313,-1.44,2.48,0.104
3314,-1.44,2.56,0.115
3315,-1.44,2.64,0.107
3316,-1.44,2.72,0.101
3317,-1.44,2.8,0.107
3318,-1.44,2.88,0.111
3319,-1.44,2.96,0.117
3320,-1.44,3.04,0.098
3321,-1.44,3.12,0.102
3322,-1.44,3.2,0.108
3323,-1.44,3.28,0.104
3324,-1.44,3.36,0.087
3325,-1.44,3.44,0.091
3326,-1.44,3.52,0.1
3327,-1.44,3.6,0.096
3328,-1.44,3.68,0.1
3329,-1.44,3.76,0.098
3330,-1.44,3.84,0.117
3331,-1.44,3.92,0.093
3332,-1.44,4.0,0.105
3333,-1.36,-4.0,0.844
3334,-1.36,-3.92,0.845
3335,-1.36,-3.84,0.854
3336,-1.36,-3.76,0.847
3337,-1.36,-3.68,0.861
3338,-1.36,-3.6,0.86
3339,-1.36,-3.52,0.865
3340,-1.36,-3.44,0.836
3341,-1.36,-3.36,0.876
3342,-1.36,-3.28,0.863
3343,-1.36,-3.2,0.864
3344,-1.36,-3.12,0.878
3345,-1.36,-3.04,0.881
3346,-1.36,-2.96,0.875
3347,-1.36,-2.88,0.873
3348,-1.36,-2.8,0.872
3349,-1.36,-2.72,0.896
3350,-1.36,-2.64,0.878
3351,-1.36,-2.56,0.876
3352,-1.36,-2.48,0.899
3353,-1.36,-2.4,0.879
3354,-1.36,-2.32,0.888
3355,-1.36,-2.24,0.908
3356,-1.36,-2.16,0.908
3357,-1.36,-2.08,0.897
3358,-1.36,-2.0,0.883
3359,-1.36,-1.92,0.881
3360,-1.36,-1.84,0.893
3361,-1.36,-1.76,0.899
3362,-1.36,-1.68,0.874
3363,-1.36,-1.6,0.864
3364,-1.36,-1.52,0.862
3365,-1.36,-1.44,0.874
3366,-1.36,-1.36,0.86
3367,-1.36,-1.28,0.864
3368,-1.36,-1.2,0.845
3369,-1.36,-1.12,0.842
3370,-1.36,-1.04,0.841
3371,-1.36,-0.96,0.831
3372,-1.36,-0.88,0.809
3373,-1.36,-0.8,0.775
3374,-1.36,-0.72,0.781
3375,-1.36,-0.64,0.777
3376,-1.36,-0.56,0.768
3377,-1.36,-0.48,0.719
3378,-1.36,-0.4,0.713
3379,-1.36,-0.32,0.697
3380,-1.36,-0.24,0.68
3381,-1.36,-0.16,0.647
3382,-1.36,-0.08,0.596
3383,-1.36,0.0,0.6
3384,-1.36,0.08,0.592
3385,-1.36,0.16,0.546
3386,-1.36,0.24,0.503
3387,-1.36,0.32,0.497
3388,-1.36,0.4,0.441
3389,-1.36,0.48,0.393
3390,-1.36,0.56,0.394
3391,-1.36,0.64,0.389
3392,-1.36,0.72,0.304
3393,-1.36,0.8,0.296
3394,-1.36,0.88,0.266
3395,-1.36,0.96,0.282
3396,-1.36,1.04,0.22
3397,-1.36,1.12,0.218
3398,-1.36,1.2,0.189
3399,-1.36,1.28,0.193
3400,-1.36,1.36,0.2
3401,-1.36,1.44,0.192
3402,-1.36,1.52,0.172
3403,-1.36,1.6,0.166
3404,-1.36,1.68,0.145
3405,-1.36,1.76,0.137
3406,-1.36,1.84,0.145
3407,-1.36,1.92,0.134
3408,-1.36,2.0,0.147
3409,-1.36,2.08,0.122
3410,-1.36,2.16,0.109
3411,-1.36,2.24,0.107
3412,-1.36,2.32,0.108
3413,-1.36,2.4,0.1
3414,-1.36,2.48,0.11
3415,-1.36,2.56,0.102
3416,-1.36,2.64,0.101
3417,-1.36,2.72,0.109
3418,-1.36,2.8,0.098
3419,-1.36,2.88,0.097
3420,-1.36,2.96,0.108
3421,-1.36,3.04,0.114
3422,-1.36,3.12,0.086
3423,-1.36,3.2,0.1
3424,-1.36,3.28,0.091
3425,-1.36,3.36,0.109
3426,-1.36,3.44,0.11
3427,-1.36,3.52,0.099
3428,-1.36,3.6,0.099
3429,-1.36,3.68,0.11
3430,-1.36,3.76,0.107
3431,-1.36,3.84,0.095
3432,-1.36,3.92,0.102
3433,-1.36,4.0,0.078
3434,-1.28,-4.0,0.836
3435,-1.28,-3.92,0.796
3436,-1.28,-3.84,0.824
3437,-1.28,-3.76,0.852
3438,-1.28,-3.68,0.845
3439,-1.28,-3.6,0.836
3440,-1.28,-3.52,0.836
3441,-1.28,-3.44,0.88
3442,-1.28,-3.36,0.872
3443,-1.28,-3.28,0.865
3444,-1.28,-3.2,0.876
3445,-1.28,-3.12,0.885
3446,-1.28,-3.04,0.885
3447,-1.28,-2.96,0.881
3448,-1.28,-2.88,0.88
3449,-1.28,-2.8,0.905
3450,-1.28,-2.72,0.866
3451,-1.28,-2.64,0.889
3452,-1.28,-2.56,0.895
3453,-1.28,-2.48,0.91
3454,-1.28,-2.4,0.898
3455,-1.28,-2.32,0.888
3456,-1.28,-2.24,0.896
3457,-1.28,-2.16,0.903
3458,-1.28,-2.08,0.886
3459,-1.28,-2.0,0.887
3460,-1.28,-1.92,0.876
3461,-1.28,-1.84,0.88
3462,-1.28,-1.76,0.879
3463,-1.28,-1.68,0.881
3464,-1.28,-1.6,0.868
3465,-1.28,-1.52,0.884
3466,-1.28,-1.44,0.867
3467,-1.28,-1.36,0.864
3468,-1.28,-1.28,0.851
3469,-1.28,-1.2,0.859
3470,-1.28,-1.12,0.84
3471,-1.28,-1.04,0.849
3472,-1.28,-0.96,0.835
3473,-1.28,-0.88,0.822
3474,-1.28,-0.8,0.817
3475,-1.28,-0.72,0.777
3476,-1.28,-0.64,0.78
3477,-1.28,-0.56,0.775
3478,-1.28,-0.48,0.771
3479,-1.28,-0.4,0.738
3480,-1.28,-0.32,0.719
